   10.000000     0.000000    -0.211082     0.672230   201.430115 
   10.100000     0.000000    -0.211026     0.672175   201.483690 
   10.200000     0.000000    -0.210973     0.672122   201.534585 
   10.300000     0.000000    -0.210922     0.672073   201.582935 
   10.400000     0.000000    -0.210874     0.672025   201.628866 
   10.500000     0.000000    -0.210829     0.671980   201.672500 
   10.600000     0.000000    -0.210785     0.671938   201.713952 
   10.700000     0.000000    -0.210744     0.671897   201.753331 
   10.800000     0.000000    -0.210705     0.671859   201.790740 
   10.900000     0.000000    -0.210668     0.671823   201.826278 
   11.000000     0.000000    -0.210633     0.671788   201.860039 
   11.100000     0.000000    -0.210599     0.671755   201.892111 
   11.200000     0.000000    -0.210568     0.671724   201.922579 
   11.300000     0.000000    -0.210538     0.671694   201.951524 
   11.400000     0.000000    -0.210509     0.671666   201.979020 
   11.500000     0.000000    -0.210482     0.671639   202.005142 
   11.600000     0.000000    -0.210456     0.671614   202.029957 
   11.700000     0.000000    -0.210431     0.671590   202.053531 
   11.800000     0.000000    -0.210408     0.671567   202.075926 
   11.900000     0.000000    -0.210386     0.671545   202.097200 
