    9.800000    -0.000000    -0.631639     1.000000    21.301300 
    9.900000    -0.000000    -0.631639     1.000000    21.301300 
   10.000000    -0.000000    -0.631639     1.000000    21.301300 
   10.100000    -0.000000    -0.631639     1.000000    21.301300 
   10.200000     0.000000    -0.631639     1.000000    21.301300 
   10.300000     0.000000    -0.631639     1.000000    21.301300 
   10.400000     0.000000    -0.631639     1.000000    21.301300 
   10.500000     0.000000    -0.631639     1.000000    21.301300 
   10.600000     0.000000    -0.631639     1.000000    21.301300 
   10.700000     0.000000    -0.631639     1.000000    21.301300 
   10.800000     0.000000    -0.631639     1.000000    21.301300 
   10.900000     0.000000    -0.631639     1.000000    21.301300 
   11.000000     0.000000    -0.631639     1.000000    21.301300 
   11.100000     0.000000    -0.631639     1.000000    21.301300 
   11.200000    -0.000000    -0.631639     1.000000    21.301300 
   11.300000    -0.000000    -0.631639     1.000000    21.301300 
   11.400000    -0.000000    -0.631639     1.000000    21.301300 
   11.500000    -0.000000    -0.631639     1.000000    21.301300 
   11.600000    -0.000000    -0.631639     1.000000    21.301300 
   11.700000    -0.000000    -0.631639     1.000000    21.301300 
   11.800000    -0.000000    -0.631639     1.000000    21.301300 
   11.900000    -0.000000    -0.631639     1.000000    21.301300 
