	-1	20
	-0.898898898898899	23.383383
	-0.797797797797798	29.36937
	-0.696696696696697	35.875877
	-0.595595595595596	42.122124
	-0.494494494494494	48.108109
	-0.393393393393393	53.833836
	-0.292292292292292	59.299301
	-0.191191191191191	64.504501
	-0.0900900900900901	69.709709
	0.0110110110110111	74.394394
	0.112112112112112	79.33934
	0.213213213213213	84.024025
	0.314314314314314	88.448448
	0.415415415415415	92.872871
	0.516516516516516	97.037041
	0.617617617617618	101.2012
	0.718718718718719	105.1051
	0.81981981981982	109.00901
	0.920920920920921	112.65265
	1.02202202202202	116.2963
	1.12312312312312	119.67968
	1.22422422422422	123.06306
	1.32532532532533	126.18619
	1.42642642642643	129.30931
	1.52752752752753	132.43243
	1.62862862862863	135.29529
	1.72972972972973	138.15816
	1.83083083083083	140.76076
	1.93193193193193	143.36336
	2.03303303303303	145.96597
	2.13413413413413	148.3083
	2.23523523523524	150.65065
	2.33633633633634	152.993
	2.43743743743744	155.07507
	2.53853853853854	157.15715
	2.63963963963964	159.23924
	2.74074074074074	161.06107
	2.84184184184184	162.88289
	2.94294294294294	164.70471
	3.04404404404404	166.52652
	3.14514514514515	168.08809
	3.24624624624625	169.64964
	3.34734734734735	171.21121
	3.44844844844845	172.51251
	3.54954954954955	174.07408
	3.65065065065065	175.37538
	3.75175175175175	176.67668
	3.85285285285285	177.71771
	3.95395395395395	179.01901
	4.05505505505506	180.06006
	4.15615615615616	181.1011
	4.25725725725726	182.14214
	4.35835835835836	183.18318
	4.45945945945946	184.22423
	4.56056056056056	185.005
	4.66166166166166	186.04605
	4.76276276276276	186.82683
	4.86386386386386	187.6076
	4.96496496496496	188.38838
	5.06606606606607	189.16917
	5.16716716716717	189.6897
	5.26826826826827	190.47047
	5.36936936936937	190.991
	5.47047047047047	191.77177
	5.57157157157157	192.2923
	5.67267267267267	192.81282
	5.77377377377377	193.33333
	5.87487487487487	193.85385
	5.97597597597598	194.37437
	6.07707707707708	194.8949
	6.17817817817818	195.41542
	6.27927927927928	195.67567
	6.38038038038038	196.1962
	6.48148148148148	196.45645
	6.58258258258258	196.97697
	6.68368368368368	197.23724
	6.78478478478478	197.4975
	6.88588588588589	197.75775
	6.98698698698699	198.27827
	7.08808808808809	198.53854
	7.18918918918919	198.7988
	7.29029029029029	199.05905
	7.39139139139139	199.31932
	7.49249249249249	199.57957
	7.59359359359359	199.83984
	7.69469469469469	199.83984
	7.7957957957958	200.1001
	7.8968968968969	200.36037
	7.997997997998	200.62062
	8.0990990990991	200.62062
	8.2002002002002	200.88087
	8.3013013013013	201.14114
	8.4024024024024	201.14114
	8.5035035035035	201.4014
	8.6046046046046	201.4014
	8.70570570570571	201.66167
	8.80680680680681	201.66167
	8.90790790790791	201.92192
	9.00900900900901	201.92192
	9.11011011011011	202.18217
	9.21121121121121	202.18217
	9.31231231231231	202.44244
	9.41341341341341	202.44244
	9.51451451451451	202.44244
	9.61561561561562	202.7027
	9.71671671671672	202.7027
	9.81781781781782	202.7027
	9.91891891891892	202.96297
	10.02002002002	202.96297
	10.1211211211211	202.96297
	10.2222222222222	202.96297
	10.3233233233233	203.22322
	10.4244244244244	203.22322
	10.5255255255255	203.22322
	10.6266266266266	203.22322
	10.7277277277277	203.22322
	10.8288288288288	203.48349
	10.9299299299299	203.48349
	11.031031031031	203.48349
	11.1321321321321	203.48349
	11.2332332332332	203.48349
	11.3343343343343	203.48349
	11.4354354354354	203.74374
	11.5365365365365	203.74374
	11.6376376376376	203.74374
	11.7387387387387	203.74374
	11.8398398398398	203.74374
	11.9409409409409	203.74374
